measure_date,rainfall,temperature,humidity,precipitation_type,loc_id
2020-03-04 04:00:00,0.0,3.9,45.0,0.0,1
2020-03-04 05:00:00,0.0,3.2,58.0,0.0,1
2020-03-04 06:00:00,0.0,1.8,60.0,0.0,1
2020-03-04 07:00:00,0.0,1.2,58.0,0.0,1
2020-03-04 08:00:00,0.0,0.7,63.0,0.0,1
2020-03-04 09:00:00,0.0,0.7,61.0,0.0,1
2020-03-04 10:00:00,0.0,0.8,60.0,0.0,1
2020-03-04 11:00:00,0.0,0.5,56.0,0.0,1
2020-03-04 12:00:00,0.0,0.6,58.0,0.0,1
2020-03-04 13:00:00,0.0,0.6,61.0,0.0,1
2020-03-04 14:00:00,0.0,0.7,62.0,0.0,1
2020-03-04 15:00:00,0.0,0.5,63.0,0.0,1
2020-03-04 16:00:00,0.0,0.2,65.0,0.0,1
2020-03-04 17:00:00,0.0,0.0,65.0,0.0,1
2020-03-04 18:00:00,0.0,-0.3,65.0,0.0,1
2020-03-04 19:00:00,0.0,-0.8,62.0,0.0,1
2020-03-04 20:00:00,0.0,-1.3,66.0,0.0,1
2020-03-04 21:00:00,0.0,-1.4,69.0,0.0,1
2020-03-04 22:00:00,0.0,-0.3,66.0,0.0,1
2020-03-04 23:00:00,0.0,0.8,58.0,0.0,1
2020-03-05 00:00:00,0.0,2.0,50.0,0.0,1
2020-03-05 01:00:00,0.0,2.6,44.0,0.0,1
2020-03-05 02:00:00,0.0,4.1,42.0,0.0,1
2020-03-05 03:00:00,0.0,4.2,39.0,0.0,1
2020-03-05 04:00:00,0.0,5.1,34.0,0.0,1
2020-03-05 05:00:00,0.0,4.4,48.0,0.0,1
2020-03-05 06:00:00,0.0,4.6,45.0,0.0,1
2020-03-05 07:00:00,0.0,3.5,48.0,0.0,1
2020-03-05 08:00:00,0.0,2.7,51.0,0.0,1
2020-03-05 09:00:00,0.0,1.2,57.0,0.0,1
2020-03-05 10:00:00,0.0,0.0,64.0,0.0,1
2020-03-05 11:00:00,0.0,0.0,63.0,0.0,1
2020-03-05 12:00:00,0.0,-0.7,66.0,0.0,1
2020-03-05 13:00:00,0.0,-0.9,66.0,0.0,1
2020-03-05 14:00:00,0.0,-1.2,67.0,0.0,1
2020-03-05 15:00:00,0.0,-1.2,67.0,0.0,1
2020-03-05 16:00:00,0.0,-1.0,67.0,0.0,1
2020-03-05 17:00:00,0.0,-1.6,71.0,0.0,1
2020-03-05 18:00:00,0.0,-2.9,80.0,0.0,1
2020-03-05 19:00:00,0.0,-3.9,85.0,0.0,1
2020-03-05 20:00:00,0.0,-4.1,87.0,0.0,1
2020-03-05 21:00:00,0.0,-4.0,88.0,0.0,1
2020-03-05 22:00:00,0.0,-1.8,83.0,0.0,1
2020-03-05 23:00:00,0.0,2.3,61.0,0.0,1
2020-03-06 00:00:00,0.0,4.3,44.0,0.0,1
2020-03-06 01:00:00,0.0,5.6,38.0,0.0,1
2020-03-06 02:00:00,0.0,7.1,35.0,0.0,1
2020-03-06 03:00:00,0.0,7.6,31.0,0.0,1
2020-03-06 04:00:00,0.0,8.4,37.0,0.0,1
2020-03-06 05:00:00,0.0,8.5,39.0,0.0,1
2020-03-06 06:00:00,0.0,7.9,40.0,0.0,1
2020-03-06 07:00:00,0.0,6.6,44.0,0.0,1
2020-03-06 08:00:00,0.0,4.7,55.0,0.0,1
2020-03-06 09:00:00,0.0,3.1,60.0,0.0,1
2020-03-06 10:00:00,0.0,2.4,69.0,0.0,1
2020-03-06 11:00:00,0.0,2.0,72.0,0.0,1
2020-03-06 12:00:00,0.0,1.3,74.0,0.0,1
2020-03-06 13:00:00,0.0,0.8,77.0,0.0,1
2020-03-06 14:00:00,0.0,1.2,76.0,0.0,1
2020-03-06 15:00:00,0.0,0.6,80.0,0.0,1
2020-03-06 16:00:00,0.0,0.0,84.0,0.0,1
2020-03-06 17:00:00,0.0,-0.7,86.0,0.0,1
2020-03-06 18:00:00,0.0,-1.0,81.0,0.0,1
2020-03-06 19:00:00,0.0,-0.5,76.0,0.0,1
2020-03-06 20:00:00,0.0,-0.4,82.0,0.0,1
2020-03-06 21:00:00,0.0,0.4,78.0,0.0,1
2020-03-06 22:00:00,0.0,1.0,79.0,0.0,1
2020-03-06 23:00:00,0.0,3.8,63.0,0.0,1
2020-03-07 00:00:00,0.0,6.7,42.0,0.0,1
2020-03-07 01:00:00,0.0,7.6,46.0,0.0,1
2020-03-07 02:00:00,0.0,9.1,43.0,0.0,1
2020-03-07 03:00:00,0.0,10.3,38.0,0.0,1
2020-03-07 04:00:00,0.0,11.4,39.0,0.0,1
2020-03-07 05:00:00,0.0,10.4,44.0,0.0,1
2020-03-07 06:00:00,0.0,10.1,42.0,0.0,1
2020-03-07 07:00:00,0.0,9.0,41.0,0.0,1
2020-03-07 08:00:00,0.0,7.3,45.0,0.0,1
2020-03-07 09:00:00,0.0,4.5,63.0,0.0,1
2020-03-07 10:00:00,0.0,3.4,65.0,0.0,1
2020-03-07 11:00:00,0.0,3.0,74.0,0.0,1
2020-03-07 12:00:00,0.0,2.5,72.0,0.0,1
2020-03-07 13:00:00,0.0,1.6,75.0,0.0,1
2020-03-07 14:00:00,0.0,0.9,74.0,0.0,1
2020-03-07 15:00:00,0.0,0.6,76.0,0.0,1
2020-03-07 16:00:00,0.0,0.3,77.0,0.0,1
2020-03-07 17:00:00,0.0,-0.4,83.0,0.0,1
2020-03-07 18:00:00,0.0,-0.2,83.0,0.0,1
2020-03-07 19:00:00,0.0,-0.4,84.0,0.0,1
2020-03-07 20:00:00,0.0,-0.7,87.0,0.0,1
2020-03-07 21:00:00,0.0,-0.5,89.0,0.0,1
2020-03-07 22:00:00,0.0,1.0,84.0,0.0,1
2020-03-07 23:00:00,0.0,6.0,67.0,0.0,1
2020-03-08 00:00:00,0.0,9.4,48.0,0.0,1
2020-03-08 01:00:00,0.0,11.8,44.0,0.0,1
2020-03-08 02:00:00,0.0,13.4,33.0,0.0,1
2020-03-08 03:00:00,0.0,14.4,31.0,0.0,1
2020-03-08 04:00:00,0.0,16.299999,25.0,0.0,1
2020-03-08 05:00:00,0.0,15.4,31.0,0.0,1
2020-03-08 06:00:00,0.0,15.1,31.0,0.0,1
2020-03-08 07:00:00,0.0,11.8,39.0,0.0,1
2020-03-08 08:00:00,0.0,10.0,56.0,0.0,1
2020-03-08 09:00:00,0.0,7.4,69.0,0.0,1
2020-03-08 10:00:00,0.0,5.6,75.0,0.0,1
2020-03-08 11:00:00,0.0,4.7,77.0,0.0,1
2020-03-08 12:00:00,0.0,4.3,79.0,0.0,1
2020-03-08 13:00:00,0.0,3.7,79.0,0.0,1
2020-03-08 14:00:00,0.0,4.0,76.0,0.0,1
2020-03-08 15:00:00,0.0,4.1,73.0,0.0,1
2020-03-08 16:00:00,0.0,3.4,75.0,0.0,1
2020-03-08 17:00:00,0.0,3.0,75.0,0.0,1
2020-03-08 18:00:00,0.0,2.2,78.0,0.0,1
2020-03-08 19:00:00,0.0,1.6,78.0,0.0,1
2020-03-08 20:00:00,0.0,1.4,79.0,0.0,1
2020-03-08 21:00:00,0.0,1.0,83.0,0.0,1
2020-03-08 22:00:00,0.0,3.0,78.0,0.0,1
2020-03-08 23:00:00,0.0,7.3,62.0,0.0,1
2020-03-09 00:00:00,0.0,10.5,52.0,0.0,1
2020-03-09 01:00:00,0.0,12.7,44.0,0.0,1
2020-03-09 02:00:00,0.0,14.6,35.0,0.0,1
2020-03-09 03:00:00,0.0,14.2,42.0,0.0,1
2020-03-09 04:00:00,0.0,13.7,37.0,0.0,1
2020-03-09 05:00:00,0.0,14.1,33.0,0.0,1
2020-03-09 06:00:00,0.0,13.4,35.0,0.0,1
2020-03-09 07:00:00,0.0,9.9,45.0,0.0,1
2020-03-09 08:00:00,0.0,9.5,48.0,0.0,1
2020-03-09 09:00:00,0.0,9.3,51.0,0.0,1
2020-03-09 10:00:00,0.0,8.7,54.0,1.0,1
2020-03-09 11:00:00,0.0,8.1,55.0,1.0,1
2020-03-09 12:00:00,0.0,6.3,75.0,1.0,1
2020-03-09 13:00:00,0.5,5.4,91.0,1.0,1
2020-03-09 14:00:00,1.5,5.4,95.0,1.0,1
2020-03-09 15:00:00,1.0,5.5,96.0,1.0,1
2020-03-09 16:00:00,0.5,5.7,95.0,1.0,1
2020-03-09 17:00:00,0.0,6.1,94.0,1.0,1
2020-03-09 18:00:00,0.5,6.1,93.0,1.0,1
2020-03-09 19:00:00,0.0,5.7,94.0,1.0,1
2020-03-09 20:00:00,0.0,5.8,93.0,1.0,1
2020-03-09 21:00:00,1.0,5.7,94.0,1.0,1
2020-03-09 22:00:00,0.0,5.7,96.0,1.0,1
2020-03-09 23:00:00,0.5,6.1,96.0,1.0,1
2020-03-10 00:00:00,0.5,6.1,96.0,1.0,1
2020-03-10 01:00:00,0.5,6.3,95.0,1.0,1
2020-03-10 02:00:00,0.5,6.4,95.0,0.0,1
2020-03-10 03:00:00,0.0,6.9,88.0,0.0,1
2020-03-10 04:00:00,0.0,6.7,89.0,0.0,1
2020-03-10 05:00:00,0.0,7.1,86.0,0.0,1
2020-03-10 06:00:00,0.0,6.6,83.0,0.0,1
2020-03-10 07:00:00,0.0,5.7,79.0,0.0,1
2020-03-10 08:00:00,0.0,5.8,67.0,0.0,1
2020-03-10 09:00:00,0.0,4.9,67.0,0.0,1
2020-03-10 10:00:00,0.0,4.9,63.0,0.0,1
2020-03-10 11:00:00,0.0,4.8,60.0,0.0,1
2020-03-10 12:00:00,0.0,4.4,57.0,0.0,1
2020-03-10 13:00:00,0.0,4.3,53.0,0.0,1
2020-03-10 14:00:00,0.0,4.0,54.0,0.0,1
2020-03-10 15:00:00,0.0,3.5,55.0,0.0,1
2020-03-10 16:00:00,0.0,3.1,53.0,0.0,1
2020-03-10 17:00:00,0.0,2.6,55.0,0.0,1
2020-03-10 18:00:00,0.0,2.0,57.0,0.0,1
2020-03-10 19:00:00,0.0,1.6,54.0,0.0,1
2020-03-10 20:00:00,0.0,1.5,54.0,0.0,1
2020-03-10 21:00:00,0.0,1.8,49.0,0.0,1
2020-03-10 22:00:00,0.0,2.7,46.0,0.0,1
2020-03-10 23:00:00,0.0,3.7,44.0,0.0,1
2020-03-11 00:00:00,0.0,4.4,43.0,0.0,1
2020-03-11 01:00:00,0.0,5.3,40.0,0.0,1
2020-03-11 02:00:00,0.0,6.1,40.0,0.0,1
2020-03-11 03:00:00,0.0,6.1,40.0,0.0,1
2020-03-11 04:00:00,0.0,6.9,39.0,0.0,1
2020-03-11 05:00:00,0.0,6.9,41.0,0.0,1
2020-03-11 06:00:00,0.0,7.1,38.0,0.0,1
2020-03-11 07:00:00,0.0,6.3,46.0,0.0,1
2020-03-11 08:00:00,0.0,5.1,45.0,0.0,1
2020-03-11 09:00:00,0.0,3.8,50.0,0.0,1
2020-03-11 10:00:00,0.0,2.7,56.0,0.0,1
2020-03-11 11:00:00,0.0,1.9,58.0,0.0,1
2020-03-11 12:00:00,0.0,2.3,59.0,0.0,1
2020-03-11 13:00:00,0.0,1.5,66.0,0.0,1
2020-03-11 14:00:00,0.0,1.9,69.0,0.0,1
2020-03-11 15:00:00,0.0,1.3,73.0,0.0,1
2020-03-11 16:00:00,0.0,0.8,80.0,0.0,1
2020-03-11 17:00:00,0.0,-0.1,85.0,0.0,1
2020-03-11 18:00:00,0.0,0.0,83.0,0.0,1
2020-03-11 19:00:00,0.0,-0.4,86.0,0.0,1
2020-03-11 20:00:00,0.0,-0.9,88.0,0.0,1
2020-03-11 21:00:00,0.0,-1.0,87.0,0.0,1
2020-03-11 22:00:00,0.0,1.3,79.0,0.0,1
2020-03-11 23:00:00,0.0,4.7,64.0,0.0,1
2020-03-12 00:00:00,0.0,8.2,54.0,0.0,1
2020-03-12 01:00:00,0.0,9.8,42.0,0.0,1
2020-03-12 02:00:00,0.0,11.5,28.0,0.0,1
2020-03-12 03:00:00,0.0,12.0,20.0,0.0,1
2020-03-12 04:00:00,0.0,12.4,20.0,0.0,1
2020-03-12 05:00:00,0.0,11.9,20.0,0.0,1
2020-03-12 06:00:00,0.0,10.6,27.0,0.0,1
2020-03-12 07:00:00,0.0,9.7,46.0,0.0,1
2020-03-12 08:00:00,0.0,8.3,61.0,0.0,1
2020-03-12 09:00:00,0.0,7.1,68.0,0.0,1
2020-03-12 10:00:00,0.0,6.2,72.0,0.0,1
2020-03-12 11:00:00,0.0,5.8,75.0,0.0,1
2020-03-12 12:00:00,0.0,5.3,80.0,0.0,1
2020-03-12 13:00:00,0.0,5.8,79.0,0.0,1
2020-03-12 14:00:00,0.0,5.9,80.0,0.0,1
2020-03-12 15:00:00,0.0,6.7,78.0,0.0,1
2020-03-12 16:00:00,0.0,6.3,81.0,0.0,1
2020-03-12 17:00:00,0.0,6.4,83.0,0.0,1
2020-03-12 18:00:00,0.0,5.7,89.0,0.0,1
2020-03-12 19:00:00,0.0,5.0,79.0,0.0,1
2020-03-12 20:00:00,0.0,4.8,66.0,0.0,1
2020-03-12 21:00:00,0.0,4.5,65.0,0.0,1
2020-03-12 22:00:00,0.0,5.2,65.0,0.0,1
2020-03-12 23:00:00,0.0,5.2,69.0,0.0,1
2020-03-13 00:00:00,0.0,5.7,46.0,0.0,1
2020-03-13 01:00:00,0.0,5.8,37.0,0.0,1
2020-03-13 02:00:00,0.0,6.3,32.0,0.0,1
2020-03-13 03:00:00,0.0,6.3,35.0,0.0,1
2020-03-13 04:00:00,0.0,5.5,35.0,0.0,1
2020-03-13 05:00:00,0.0,5.0,33.0,0.0,1
2020-03-13 06:00:00,0.0,5.2,31.0,0.0,1
2020-03-13 07:00:00,0.0,4.3,37.0,0.0,1
2020-03-13 08:00:00,0.0,3.0,39.0,0.0,1
2020-03-13 09:00:00,0.0,2.3,47.0,0.0,1
2020-03-13 10:00:00,0.0,1.4,50.0,0.0,1
2020-03-13 11:00:00,0.0,0.6,57.0,0.0,1
2020-03-13 12:00:00,0.0,0.9,58.0,0.0,1
2020-03-13 13:00:00,0.0,1.3,56.0,0.0,1
2020-03-13 14:00:00,0.0,0.9,51.0,0.0,1
2020-03-13 15:00:00,0.0,0.4,52.0,0.0,1
2020-03-13 16:00:00,0.0,0.0,54.0,0.0,1
2020-03-13 17:00:00,0.0,-0.2,58.0,0.0,1
2020-03-13 18:00:00,0.0,-1.4,66.0,0.0,1
2020-03-13 19:00:00,0.0,-1.8,66.0,0.0,1
2020-03-13 20:00:00,0.0,-2.2,68.0,0.0,1
2020-03-13 21:00:00,0.0,-1.5,63.0,0.0,1
2020-03-13 22:00:00,0.0,0.5,55.0,0.0,1
2020-03-13 23:00:00,0.0,3.4,52.0,0.0,1
2020-03-14 00:00:00,0.0,5.5,43.0,0.0,1
2020-03-14 01:00:00,0.0,7.4,32.0,0.0,1
2020-03-14 02:00:00,0.0,8.3,29.0,0.0,1
2020-03-14 03:00:00,0.0,9.6,29.0,0.0,1
2020-03-14 04:00:00,0.0,9.3,34.0,0.0,1
2020-03-14 05:00:00,0.0,9.0,45.0,0.0,1
2020-03-14 06:00:00,0.0,8.9,47.0,0.0,1
2020-03-14 07:00:00,0.0,8.3,45.0,0.0,1
2020-03-14 08:00:00,0.0,7.5,58.0,0.0,1
2020-03-14 09:00:00,0.0,6.8,66.0,0.0,1
2020-03-14 10:00:00,0.0,6.3,72.0,0.0,1
2020-03-14 11:00:00,0.0,5.4,76.0,0.0,1
2020-03-14 12:00:00,0.0,4.7,80.0,0.0,1
2020-03-14 13:00:00,0.0,4.2,85.0,0.0,1
2020-03-14 14:00:00,0.0,3.9,84.0,0.0,1
2020-03-14 15:00:00,0.0,3.7,82.0,0.0,1
2020-03-14 16:00:00,0.0,3.7,83.0,0.0,1
2020-03-14 17:00:00,0.0,3.1,83.0,0.0,1
2020-03-14 18:00:00,0.0,3.2,81.0,0.0,1
2020-03-14 19:00:00,0.0,2.4,83.0,0.0,1
2020-03-14 20:00:00,0.0,3.0,77.0,0.0,1
2020-03-14 21:00:00,0.0,2.5,82.0,0.0,1
2020-03-14 22:00:00,0.0,4.5,73.0,0.0,1
2020-03-14 23:00:00,0.0,6.6,68.0,0.0,1
2020-03-15 00:00:00,0.0,7.3,66.0,0.0,1
2020-03-15 01:00:00,0.0,8.1,40.0,0.0,1
2020-03-15 02:00:00,0.0,7.8,27.0,0.0,1
2020-03-15 03:00:00,0.0,9.0,29.0,0.0,1
2020-03-15 04:00:00,0.0,7.4,27.0,0.0,1
2020-03-15 05:00:00,0.0,6.5,30.0,0.0,1
2020-03-15 06:00:00,0.0,6.0,33.0,0.0,1
2020-03-15 07:00:00,0.0,5.1,39.0,0.0,1
2020-03-15 08:00:00,0.0,3.5,40.0,0.0,1
2020-03-15 09:00:00,0.0,2.8,39.0,0.0,1
2020-03-15 10:00:00,0.0,2.3,42.0,0.0,1
2020-03-15 11:00:00,0.0,2.3,44.0,0.0,1
2020-03-15 12:00:00,0.0,1.9,50.0,0.0,1
2020-03-15 13:00:00,0.0,1.7,53.0,0.0,1
2020-03-15 14:00:00,0.0,1.1,55.0,0.0,1
2020-03-15 15:00:00,0.0,0.5,59.0,0.0,1
2020-03-15 16:00:00,0.0,0.0,66.0,0.0,1
2020-03-15 17:00:00,0.0,-0.2,68.0,0.0,1
2020-03-15 18:00:00,0.0,-1.6,76.0,0.0,1
2020-03-15 19:00:00,0.0,-0.7,66.0,0.0,1
2020-03-15 20:00:00,0.0,-1.9,72.0,0.0,1
2020-03-15 21:00:00,0.0,-2.2,75.0,0.0,1
2020-03-15 22:00:00,0.0,0.8,61.0,0.0,1
2020-03-15 23:00:00,0.0,2.8,53.0,0.0,1
2020-03-16 00:00:00,0.0,5.0,42.0,0.0,1
2020-03-16 01:00:00,0.0,7.3,34.0,0.0,1
2020-03-16 02:00:00,0.0,7.9,26.0,0.0,1
2020-03-16 03:00:00,0.0,8.9,28.0,0.0,1
2020-03-16 04:00:00,0.0,9.4,30.0,0.0,1
2020-03-16 05:00:00,0.0,9.0,28.0,0.0,1
2020-03-16 06:00:00,0.0,8.3,30.0,0.0,1
2020-03-16 07:00:00,0.0,6.5,40.0,0.0,1
2020-03-16 08:00:00,0.0,5.0,49.0,0.0,1
2020-03-16 09:00:00,0.0,3.6,60.0,0.0,1
2020-03-16 10:00:00,0.0,2.6,69.0,0.0,1
2020-03-16 11:00:00,0.0,2.4,73.0,0.0,1
2020-03-16 12:00:00,0.0,2.0,77.0,0.0,1
2020-03-16 13:00:00,0.0,1.5,79.0,0.0,1
2020-03-16 14:00:00,0.0,0.9,84.0,0.0,1
2020-03-16 15:00:00,0.0,1.6,82.0,0.0,1
2020-03-16 16:00:00,0.0,1.2,86.0,0.0,1
2020-03-16 17:00:00,0.0,2.3,88.0,0.0,1
2020-03-16 18:00:00,0.0,3.5,88.0,0.0,1
2020-03-16 19:00:00,0.0,4.2,88.0,0.0,1
2020-03-16 20:00:00,0.0,4.8,88.0,0.0,1
2020-03-16 21:00:00,0.0,5.3,87.0,0.0,1
2020-03-16 22:00:00,0.0,6.0,85.0,0.0,1
2020-03-16 23:00:00,0.0,6.7,84.0,0.0,1
2020-03-17 00:00:00,0.0,7.1,84.0,0.0,1
2020-03-17 01:00:00,0.0,7.6,84.0,0.0,1
2020-03-17 02:00:00,0.0,9.6,79.0,0.0,1
2020-03-17 03:00:00,0.0,10.2,77.0,0.0,1
2020-03-17 04:00:00,0.0,11.8,71.0,0.0,1
2020-03-17 05:00:00,0.0,12.6,67.0,0.0,1
2020-03-17 06:00:00,0.0,12.0,66.0,0.0,1
2020-03-17 07:00:00,0.0,12.2,52.0,0.0,1
2020-03-17 08:00:00,0.0,10.6,63.0,0.0,1
2020-03-17 09:00:00,0.0,8.0,80.0,0.0,1
2020-03-17 10:00:00,0.0,6.5,87.0,0.0,1
2020-03-17 11:00:00,0.0,5.6,94.0,0.0,1
2020-03-17 12:00:00,0.0,5.1,95.0,0.0,1
2020-03-17 13:00:00,0.0,5.1,97.0,0.0,1
2020-03-17 14:00:00,0.0,4.7,97.0,0.0,1
2020-03-17 15:00:00,0.0,4.2,99.0,0.0,1
2020-03-17 16:00:00,0.0,3.8,99.0,0.0,1
2020-03-17 17:00:00,0.0,3.2,99.0,0.0,1
2020-03-17 18:00:00,0.0,2.4,99.0,0.0,1
2020-03-17 19:00:00,0.0,2.3,99.0,0.0,1
2020-03-17 20:00:00,0.0,2.4,99.0,0.0,1
2020-03-17 21:00:00,0.0,2.2,99.0,0.0,1
2020-03-17 22:00:00,0.0,2.6,99.0,0.0,1
2020-03-17 23:00:00,0.0,4.3,99.0,0.0,1
2020-03-18 00:00:00,0.0,8.0,77.0,0.0,1
2020-03-18 01:00:00,0.0,11.0,55.0,0.0,1
2020-03-18 02:00:00,0.0,14.0,29.0,0.0,1
2020-03-18 03:00:00,0.0,15.7,22.0,0.0,1
2020-03-18 04:00:00,0.0,15.8,20.0,0.0,1
2020-03-18 05:00:00,0.0,16.6,18.0,0.0,1
2020-03-18 06:00:00,0.0,16.299999,20.0,0.0,1
2020-03-18 07:00:00,0.0,15.6,20.0,0.0,1
2020-03-18 08:00:00,0.0,13.1,25.0,0.0,1
2020-03-18 09:00:00,0.0,11.6,28.0,0.0,1
2020-03-18 10:00:00,0.0,10.5,31.0,0.0,1
2020-03-18 11:00:00,0.0,10.7,31.0,0.0,1
2020-03-18 12:00:00,0.0,10.7,39.0,0.0,1
2020-03-18 13:00:00,0.0,11.7,51.0,0.0,1
2020-03-18 14:00:00,0.0,11.4,69.0,0.0,1
2020-03-18 15:00:00,0.0,10.7,85.0,0.0,1
2020-03-18 16:00:00,0.0,10.7,84.0,0.0,1
2020-03-18 17:00:00,0.0,11.1,81.0,0.0,1
2020-03-18 18:00:00,0.0,11.2,79.0,0.0,1
2020-03-18 19:00:00,0.0,11.5,77.0,0.0,1
2020-03-18 20:00:00,0.0,11.6,74.0,0.0,1
2020-03-18 21:00:00,0.0,11.6,75.0,0.0,1
2020-03-18 22:00:00,0.0,10.9,78.0,0.0,1
2020-03-18 23:00:00,0.0,7.8,84.0,0.0,1
2020-03-19 00:00:00,0.0,9.1,57.0,0.0,1
2020-03-19 01:00:00,0.0,8.0,62.0,0.0,1
2020-03-19 02:00:00,0.0,8.0,58.0,0.0,1
2020-03-19 03:00:00,0.0,8.7,48.0,0.0,1
2020-03-19 04:00:00,0.0,9.2,46.0,0.0,1
2020-03-19 05:00:00,0.0,9.2,43.0,0.0,1
2020-03-19 06:00:00,0.0,8.8,48.0,0.0,1
2020-03-19 07:00:00,0.0,8.2,48.0,0.0,1
2020-03-19 08:00:00,0.0,7.0,53.0,0.0,1
2020-03-19 09:00:00,0.0,6.4,59.0,0.0,1
2020-03-19 10:00:00,0.0,6.4,54.0,0.0,1
2020-03-19 11:00:00,0.0,6.4,60.0,0.0,1
2020-03-19 12:00:00,0.0,6.2,62.0,0.0,1
2020-03-19 13:00:00,0.0,6.4,61.0,0.0,1
2020-03-19 14:00:00,0.0,6.5,58.0,0.0,1
2020-03-19 15:00:00,0.0,6.2,58.0,0.0,1
2020-03-19 16:00:00,0.0,5.8,64.0,0.0,1
2020-03-19 17:00:00,0.0,5.0,73.0,0.0,1
2020-03-19 18:00:00,0.0,4.7,76.0,0.0,1
2020-03-19 19:00:00,0.0,3.7,79.0,0.0,1
2020-03-19 20:00:00,0.0,3.0,82.0,0.0,1
2020-03-19 21:00:00,0.0,3.9,80.0,0.0,1
2020-03-19 22:00:00,0.0,6.2,70.0,0.0,1
2020-03-19 23:00:00,0.0,9.2,55.0,0.0,1
2020-03-20 00:00:00,0.0,11.1,38.0,0.0,1
2020-03-20 01:00:00,0.0,13.0,29.0,0.0,1
2020-03-20 02:00:00,0.0,14.5,26.0,0.0,1
2020-03-20 03:00:00,0.0,13.1,23.0,0.0,1
2020-03-20 04:00:00,0.0,14.3,22.0,0.0,1
2020-03-20 05:00:00,0.0,13.1,25.0,0.0,1
2020-03-20 06:00:00,0.0,12.4,26.0,0.0,1
2020-03-20 07:00:00,0.0,11.4,32.0,0.0,1
2020-03-20 08:00:00,0.0,9.8,39.0,0.0,1
2020-03-20 09:00:00,0.0,8.5,48.0,0.0,1
2020-03-20 10:00:00,0.0,8.0,60.0,0.0,1
2020-03-20 11:00:00,0.0,7.9,60.0,0.0,1
2020-03-20 12:00:00,0.0,7.6,65.0,0.0,1
2020-03-20 13:00:00,0.0,7.5,69.0,0.0,1
2020-03-20 14:00:00,0.0,7.9,64.0,0.0,1
2020-03-20 15:00:00,0.0,8.3,66.0,0.0,1
2020-03-20 16:00:00,0.0,8.6,67.0,0.0,1
2020-03-20 17:00:00,0.0,8.9,67.0,0.0,1
2020-03-20 18:00:00,0.0,8.7,68.0,0.0,1
2020-03-20 19:00:00,0.0,8.3,71.0,0.0,1
2020-03-20 20:00:00,0.0,8.0,73.0,0.0,1
2020-03-20 21:00:00,0.0,8.5,74.0,0.0,1
2020-03-20 22:00:00,0.0,10.2,70.0,0.0,1
2020-03-20 23:00:00,0.0,12.1,70.0,0.0,1
2020-03-21 00:00:00,0.0,13.8,65.0,0.0,1
2020-03-21 01:00:00,0.0,15.5,60.0,0.0,1
2020-03-21 02:00:00,0.0,16.1,59.0,0.0,1
2020-03-21 03:00:00,0.0,16.799999,58.0,0.0,1
2020-03-21 04:00:00,0.0,17.799999,55.0,0.0,1
2020-03-21 05:00:00,0.0,17.0,59.0,0.0,1
2020-03-21 06:00:00,0.0,16.4,61.0,0.0,1
2020-03-21 07:00:00,0.0,14.3,70.0,0.0,1
2020-03-21 08:00:00,0.0,13.2,76.0,0.0,1
2020-03-21 09:00:00,0.0,12.2,80.0,0.0,1
2020-03-21 10:00:00,0.0,11.7,83.0,0.0,1
2020-03-21 11:00:00,0.0,11.7,84.0,0.0,1
2020-03-21 12:00:00,0.0,11.5,85.0,0.0,1
2020-03-21 13:00:00,0.0,11.0,87.0,0.0,1
2020-03-21 14:00:00,0.0,10.6,89.0,0.0,1
2020-03-21 15:00:00,0.0,9.9,93.0,0.0,1
2020-03-21 16:00:00,0.0,8.5,98.0,0.0,1
2020-03-21 17:00:00,0.0,7.9,96.0,0.0,1
2020-03-21 18:00:00,0.0,6.8,96.0,0.0,1
2020-03-21 19:00:00,0.0,5.5,96.0,0.0,1
2020-03-21 20:00:00,0.0,5.1,91.0,0.0,1
2020-03-21 21:00:00,0.0,5.2,77.0,0.0,1
2020-03-21 22:00:00,0.0,7.2,61.0,0.0,1
2020-03-21 23:00:00,0.0,9.3,48.0,0.0,1
2020-03-22 00:00:00,0.0,10.1,45.0,0.0,1
2020-03-22 01:00:00,0.0,11.8,40.0,0.0,1
2020-03-22 02:00:00,0.0,12.8,36.0,0.0,1
2020-03-22 03:00:00,0.0,13.1,35.0,0.0,1
2020-03-22 04:00:00,0.0,13.7,25.0,0.0,1
2020-03-22 05:00:00,0.0,14.0,25.0,0.0,1
2020-03-22 06:00:00,0.0,13.5,22.0,0.0,1
2020-03-22 07:00:00,0.0,12.3,28.0,0.0,1
2020-03-22 08:00:00,0.0,11.7,30.0,0.0,1
2020-03-22 09:00:00,0.0,9.2,44.0,0.0,1
2020-03-22 10:00:00,0.0,8.5,46.0,0.0,1
2020-03-22 11:00:00,0.0,6.7,52.0,0.0,1
2020-03-22 12:00:00,0.0,6.8,50.0,0.0,1
2020-03-22 13:00:00,0.0,7.2,44.0,0.0,1
2020-03-22 14:00:00,0.0,5.4,56.0,0.0,1
2020-03-22 15:00:00,0.0,5.0,55.0,0.0,1
2020-03-22 16:00:00,0.0,5.0,52.0,0.0,1
2020-03-22 17:00:00,0.0,4.1,57.0,0.0,1
2020-03-22 18:00:00,0.0,4.5,49.0,0.0,1
2020-03-22 19:00:00,0.0,4.2,56.0,0.0,1
2020-03-22 20:00:00,0.0,3.8,59.0,0.0,1
